flow,batch_idx,cfg,height,image_path_lora,image_path_no,loras,prompt_idx,prompt_text,sampler,scheduler,seed,steps,width,expected_text,clip_similarity_no,clip_similarity_lora,clip_delta,ocr_text_no,ocr_text_lora,ocr_score_no,ocr_score_lora,ocr_delta,ocr_missing_no,ocr_missing_lora
text2img,3,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p16_cfg6_st15_16_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p16_cfg6_st15_16_no_3.png,iconic:1.0;vintage:1.0,16,"owl eyes revealed within open book pages, deep midnight blue",dpmpp_2m_sde,karras,100,15,1024,owl,0.6497,0.6442,-0.0054,,,,,,1,1
text2img,0,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p16_cfg6_st20_16_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p16_cfg6_st20_16_no_0.png,iconic:1.0;vintage:1.0,16,"owl eyes revealed within open book pages, deep midnight blue",dpmpp_2m_sde,karras,100,20,1024,owl,0.6365,0.6404,0.0039,,,,,,1,1
text2img,1,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p16_cfg6_st20_16_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p16_cfg6_st20_16_no_1.png,iconic:1.0;vintage:1.0,16,"owl eyes revealed within open book pages, deep midnight blue",dpmpp_2m_sde,karras,100,20,1024,owl,0.6538,0.6439,-0.0099,,,,,,1,1
text2img,2,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p16_cfg6_st20_16_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p16_cfg6_st20_16_no_2.png,iconic:1.0;vintage:1.0,16,"owl eyes revealed within open book pages, deep midnight blue",dpmpp_2m_sde,karras,100,20,1024,owl,0.6384,0.6365,-0.0019,,,,,,1,1
text2img,3,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p16_cfg6_st20_16_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p16_cfg6_st20_16_no_3.png,iconic:1.0;vintage:1.0,16,"owl eyes revealed within open book pages, deep midnight blue",dpmpp_2m_sde,karras,100,20,1024,owl,0.6445,0.6331,-0.0114,,,,,,1,1
text2img,0,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p16_cfg6_st25_16_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p16_cfg6_st25_16_no_0.png,iconic:1.0;vintage:1.0,16,"owl eyes revealed within open book pages, deep midnight blue",dpmpp_2m_sde,karras,100,25,1024,owl,0.6397,0.6297,-0.0100,,,,,,1,1
text2img,1,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p16_cfg6_st25_16_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p16_cfg6_st25_16_no_1.png,iconic:1.0;vintage:1.0,16,"owl eyes revealed within open book pages, deep midnight blue",dpmpp_2m_sde,karras,100,25,1024,owl,0.6541,0.6481,-0.0060,,,,,,1,1
text2img,2,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p16_cfg6_st25_16_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p16_cfg6_st25_16_no_2.png,iconic:1.0;vintage:1.0,16,"owl eyes revealed within open book pages, deep midnight blue",dpmpp_2m_sde,karras,100,25,1024,owl,0.6435,0.6357,-0.0078,,,,,,1,1
text2img,3,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p16_cfg6_st25_16_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p16_cfg6_st25_16_no_3.png,iconic:1.0;vintage:1.0,16,"owl eyes revealed within open book pages, deep midnight blue",dpmpp_2m_sde,karras,100,25,1024,owl,0.6350,0.6298,-0.0052,,,,,,1,1
text2img,0,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p17_cfg4_st15_17_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p17_cfg4_st15_17_no_0.png,iconic:1.0;vintage:1.0,17,"overlapping water droplets creating infinity loop, aqua tones",dpmpp_2m_sde,karras,100,15,1024,overlapping,0.6218,0.6296,0.0077,,,,,,1,1
text2img,1,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p17_cfg4_st15_17_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p17_cfg4_st15_17_no_1.png,iconic:1.0;vintage:1.0,17,"overlapping water droplets creating infinity loop, aqua tones",dpmpp_2m_sde,karras,100,15,1024,overlapping,0.6211,0.6311,0.0100,,,,,,1,1
text2img,2,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p17_cfg4_st15_17_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p17_cfg4_st15_17_no_2.png,iconic:1.0;vintage:1.0,17,"overlapping water droplets creating infinity loop, aqua tones",dpmpp_2m_sde,karras,100,15,1024,overlapping,0.6163,0.6202,0.0039,,,,,,1,1
text2img,3,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p17_cfg4_st15_17_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p17_cfg4_st15_17_no_3.png,iconic:1.0;vintage:1.0,17,"overlapping water droplets creating infinity loop, aqua tones",dpmpp_2m_sde,karras,100,15,1024,overlapping,0.6328,0.6183,-0.0145,,,,,,1,1
text2img,0,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p17_cfg4_st20_17_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p17_cfg4_st20_17_no_0.png,iconic:1.0;vintage:1.0,17,"overlapping water droplets creating infinity loop, aqua tones",dpmpp_2m_sde,karras,100,20,1024,overlapping,0.6281,0.6204,-0.0076,,,,,,1,1
text2img,1,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p17_cfg4_st20_17_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p17_cfg4_st20_17_no_1.png,iconic:1.0;vintage:1.0,17,"overlapping water droplets creating infinity loop, aqua tones",dpmpp_2m_sde,karras,100,20,1024,overlapping,0.6205,0.6332,0.0127,,,,,,1,1
text2img,2,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p17_cfg4_st20_17_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p17_cfg4_st20_17_no_2.png,iconic:1.0;vintage:1.0,17,"overlapping water droplets creating infinity loop, aqua tones",dpmpp_2m_sde,karras,100,20,1024,overlapping,0.6110,0.6230,0.0119,,,,,,1,1
text2img,3,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p17_cfg4_st20_17_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p17_cfg4_st20_17_no_3.png,iconic:1.0;vintage:1.0,17,"overlapping water droplets creating infinity loop, aqua tones",dpmpp_2m_sde,karras,100,20,1024,overlapping,0.6232,0.6289,0.0057,,,,,,1,1
text2img,0,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p17_cfg4_st25_17_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p17_cfg4_st25_17_no_0.png,iconic:1.0;vintage:1.0,17,"overlapping water droplets creating infinity loop, aqua tones",dpmpp_2m_sde,karras,100,25,1024,overlapping,0.6172,0.6546,0.0375,,,,,,1,1
text2img,1,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p17_cfg4_st25_17_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p17_cfg4_st25_17_no_1.png,iconic:1.0;vintage:1.0,17,"overlapping water droplets creating infinity loop, aqua tones",dpmpp_2m_sde,karras,100,25,1024,overlapping,0.6295,0.6292,-0.0003,,,,,,1,1
text2img,2,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p17_cfg4_st25_17_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p17_cfg4_st25_17_no_2.png,iconic:1.0;vintage:1.0,17,"overlapping water droplets creating infinity loop, aqua tones",dpmpp_2m_sde,karras,100,25,1024,overlapping,0.6122,0.6273,0.0152,,,,,,1,1
text2img,3,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p17_cfg4_st25_17_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p17_cfg4_st25_17_no_3.png,iconic:1.0;vintage:1.0,17,"overlapping water droplets creating infinity loop, aqua tones",dpmpp_2m_sde,karras,100,25,1024,overlapping,0.6202,0.6462,0.0260,,,,,,1,1
text2img,0,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p17_cfg5_st15_17_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p17_cfg5_st15_17_no_0.png,iconic:1.0;vintage:1.0,17,"overlapping water droplets creating infinity loop, aqua tones",dpmpp_2m_sde,karras,100,15,1024,overlapping,0.6189,0.6288,0.0099,,,,,,1,1
text2img,1,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p17_cfg5_st15_17_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p17_cfg5_st15_17_no_1.png,iconic:1.0;vintage:1.0,17,"overlapping water droplets creating infinity loop, aqua tones",dpmpp_2m_sde,karras,100,15,1024,overlapping,0.6269,0.6416,0.0147,,,,,,1,1
text2img,2,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p17_cfg5_st15_17_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p17_cfg5_st15_17_no_2.png,iconic:1.0;vintage:1.0,17,"overlapping water droplets creating infinity loop, aqua tones",dpmpp_2m_sde,karras,100,15,1024,overlapping,0.6217,0.6316,0.0099,,,,,,1,1
text2img,3,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p17_cfg5_st15_17_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p17_cfg5_st15_17_no_3.png,iconic:1.0;vintage:1.0,17,"overlapping water droplets creating infinity loop, aqua tones",dpmpp_2m_sde,karras,100,15,1024,overlapping,0.6462,0.6375,-0.0087,,,,,,1,1
text2img,0,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p17_cfg5_st20_17_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p17_cfg5_st20_17_no_0.png,iconic:1.0;vintage:1.0,17,"overlapping water droplets creating infinity loop, aqua tones",dpmpp_2m_sde,karras,100,20,1024,overlapping,0.6174,0.6372,0.0198,,,,,,1,1
text2img,1,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p17_cfg5_st20_17_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p17_cfg5_st20_17_no_1.png,iconic:1.0;vintage:1.0,17,"overlapping water droplets creating infinity loop, aqua tones",dpmpp_2m_sde,karras,100,20,1024,overlapping,0.6268,0.6256,-0.0012,,,,,,1,1
text2img,2,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p17_cfg5_st20_17_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p17_cfg5_st20_17_no_2.png,iconic:1.0;vintage:1.0,17,"overlapping water droplets creating infinity loop, aqua tones",dpmpp_2m_sde,karras,100,20,1024,overlapping,0.6178,0.6228,0.0050,,,,,,1,1
text2img,3,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p17_cfg5_st20_17_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p17_cfg5_st20_17_no_3.png,iconic:1.0;vintage:1.0,17,"overlapping water droplets creating infinity loop, aqua tones",dpmpp_2m_sde,karras,100,20,1024,overlapping,0.6259,0.6329,0.0070,,,,,,1,1
text2img,0,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p17_cfg5_st25_17_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p17_cfg5_st25_17_no_0.png,iconic:1.0;vintage:1.0,17,"overlapping water droplets creating infinity loop, aqua tones",dpmpp_2m_sde,karras,100,25,1024,overlapping,0.6229,0.6370,0.0141,,,,,,1,1
text2img,1,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p17_cfg5_st25_17_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p17_cfg5_st25_17_no_1.png,iconic:1.0;vintage:1.0,17,"overlapping water droplets creating infinity loop, aqua tones",dpmpp_2m_sde,karras,100,25,1024,overlapping,0.6293,0.6258,-0.0034,,,,,,1,1
text2img,2,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p17_cfg5_st25_17_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p17_cfg5_st25_17_no_2.png,iconic:1.0;vintage:1.0,17,"overlapping water droplets creating infinity loop, aqua tones",dpmpp_2m_sde,karras,100,25,1024,overlapping,0.6252,0.6411,0.0159,,,,,,1,1
text2img,3,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p17_cfg5_st25_17_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p17_cfg5_st25_17_no_3.png,iconic:1.0;vintage:1.0,17,"overlapping water droplets creating infinity loop, aqua tones",dpmpp_2m_sde,karras,100,25,1024,overlapping,0.6287,0.6475,0.0188,,,,,,1,1
text2img,0,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p17_cfg6_st15_17_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p17_cfg6_st15_17_no_0.png,iconic:1.0;vintage:1.0,17,"overlapping water droplets creating infinity loop, aqua tones",dpmpp_2m_sde,karras,100,15,1024,overlapping,0.6170,0.6341,0.0171,,,,,,1,1
text2img,1,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p17_cfg6_st15_17_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p17_cfg6_st15_17_no_1.png,iconic:1.0;vintage:1.0,17,"overlapping water droplets creating infinity loop, aqua tones",dpmpp_2m_sde,karras,100,15,1024,overlapping,0.6228,0.6441,0.0213,,,,,,1,1
text2img,2,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p17_cfg6_st15_17_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p17_cfg6_st15_17_no_2.png,iconic:1.0;vintage:1.0,17,"overlapping water droplets creating infinity loop, aqua tones",dpmpp_2m_sde,karras,100,15,1024,overlapping,0.6149,0.6171,0.0022,,,,,,1,1
text2img,3,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p17_cfg6_st15_17_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p17_cfg6_st15_17_no_3.png,iconic:1.0;vintage:1.0,17,"overlapping water droplets creating infinity loop, aqua tones",dpmpp_2m_sde,karras,100,15,1024,overlapping,0.6346,0.6400,0.0054,,,,,,1,1
text2img,0,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p17_cfg6_st20_17_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p17_cfg6_st20_17_no_0.png,iconic:1.0;vintage:1.0,17,"overlapping water droplets creating infinity loop, aqua tones",dpmpp_2m_sde,karras,100,20,1024,overlapping,0.6282,0.6402,0.0120,,,,,,1,1
text2img,1,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p17_cfg6_st20_17_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p17_cfg6_st20_17_no_1.png,iconic:1.0;vintage:1.0,17,"overlapping water droplets creating infinity loop, aqua tones",dpmpp_2m_sde,karras,100,20,1024,overlapping,0.6204,0.6296,0.0092,,,,,,1,1
text2img,2,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p17_cfg6_st20_17_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p17_cfg6_st20_17_no_2.png,iconic:1.0;vintage:1.0,17,"overlapping water droplets creating infinity loop, aqua tones",dpmpp_2m_sde,karras,100,20,1024,overlapping,0.6148,0.6237,0.0089,,,,,,1,1
text2img,3,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p17_cfg6_st20_17_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p17_cfg6_st20_17_no_3.png,iconic:1.0;vintage:1.0,17,"overlapping water droplets creating infinity loop, aqua tones",dpmpp_2m_sde,karras,100,20,1024,overlapping,0.6374,0.6457,0.0082,,,,,,1,1
text2img,0,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p17_cfg6_st25_17_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p17_cfg6_st25_17_no_0.png,iconic:1.0;vintage:1.0,17,"overlapping water droplets creating infinity loop, aqua tones",dpmpp_2m_sde,karras,100,25,1024,overlapping,0.6109,0.6340,0.0232,,,,,,1,1
text2img,1,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p17_cfg6_st25_17_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p17_cfg6_st25_17_no_1.png,iconic:1.0;vintage:1.0,17,"overlapping water droplets creating infinity loop, aqua tones",dpmpp_2m_sde,karras,100,25,1024,overlapping,0.6255,0.6302,0.0047,,,,,,1,1
text2img,2,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p17_cfg6_st25_17_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p17_cfg6_st25_17_no_2.png,iconic:1.0;vintage:1.0,17,"overlapping water droplets creating infinity loop, aqua tones",dpmpp_2m_sde,karras,100,25,1024,overlapping,0.6236,0.6278,0.0042,,,,,,1,1
text2img,3,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p17_cfg6_st25_17_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p17_cfg6_st25_17_no_3.png,iconic:1.0;vintage:1.0,17,"overlapping water droplets creating infinity loop, aqua tones",dpmpp_2m_sde,karras,100,25,1024,overlapping,0.6329,0.6331,0.0002,,,,,,1,1
text2img,0,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p18_cfg4_st15_18_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p18_cfg4_st15_18_no_0.png,iconic:1.0;vintage:1.0,18,"camera aperture symbol doubling as flower petals, coral coloration",dpmpp_2m_sde,karras,100,15,1024,camera,0.6248,0.6326,0.0078,,,,,,1,1
text2img,1,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p18_cfg4_st15_18_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p18_cfg4_st15_18_no_1.png,iconic:1.0;vintage:1.0,18,"camera aperture symbol doubling as flower petals, coral coloration",dpmpp_2m_sde,karras,100,15,1024,camera,0.6274,0.6328,0.0053,,,,,,1,1
text2img,2,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p18_cfg4_st15_18_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p18_cfg4_st15_18_no_2.png,iconic:1.0;vintage:1.0,18,"camera aperture symbol doubling as flower petals, coral coloration",dpmpp_2m_sde,karras,100,15,1024,camera,0.6505,0.6345,-0.0160,,,,,,1,1
text2img,3,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p18_cfg4_st15_18_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p18_cfg4_st15_18_no_3.png,iconic:1.0;vintage:1.0,18,"camera aperture symbol doubling as flower petals, coral coloration",dpmpp_2m_sde,karras,100,15,1024,camera,0.6307,0.6358,0.0051,,,,,,1,1
text2img,0,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p18_cfg4_st20_18_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p18_cfg4_st20_18_no_0.png,iconic:1.0;vintage:1.0,18,"camera aperture symbol doubling as flower petals, coral coloration",dpmpp_2m_sde,karras,100,20,1024,camera,0.6355,0.6426,0.0071,,,,,,1,1
text2img,1,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p18_cfg4_st20_18_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p18_cfg4_st20_18_no_1.png,iconic:1.0;vintage:1.0,18,"camera aperture symbol doubling as flower petals, coral coloration",dpmpp_2m_sde,karras,100,20,1024,camera,0.6328,0.6429,0.0101,,,,,,1,1
text2img,2,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p18_cfg4_st20_18_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p18_cfg4_st20_18_no_2.png,iconic:1.0;vintage:1.0,18,"camera aperture symbol doubling as flower petals, coral coloration",dpmpp_2m_sde,karras,100,20,1024,camera,0.6422,0.6384,-0.0038,,,,,,1,1
text2img,3,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p18_cfg4_st20_18_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p18_cfg4_st20_18_no_3.png,iconic:1.0;vintage:1.0,18,"camera aperture symbol doubling as flower petals, coral coloration",dpmpp_2m_sde,karras,100,20,1024,camera,0.6278,0.6365,0.0087,,,,,,1,1
text2img,0,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p18_cfg4_st25_18_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p18_cfg4_st25_18_no_0.png,iconic:1.0;vintage:1.0,18,"camera aperture symbol doubling as flower petals, coral coloration",dpmpp_2m_sde,karras,100,25,1024,camera,0.6262,0.6349,0.0087,,,,,,1,1
text2img,1,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p18_cfg4_st25_18_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p18_cfg4_st25_18_no_1.png,iconic:1.0;vintage:1.0,18,"camera aperture symbol doubling as flower petals, coral coloration",dpmpp_2m_sde,karras,100,25,1024,camera,0.6295,0.6339,0.0045,,,,,,1,1
text2img,2,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p18_cfg4_st25_18_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p18_cfg4_st25_18_no_2.png,iconic:1.0;vintage:1.0,18,"camera aperture symbol doubling as flower petals, coral coloration",dpmpp_2m_sde,karras,100,25,1024,camera,0.6514,0.6247,-0.0267,,,,,,1,1
text2img,3,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p18_cfg4_st25_18_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p18_cfg4_st25_18_no_3.png,iconic:1.0;vintage:1.0,18,"camera aperture symbol doubling as flower petals, coral coloration",dpmpp_2m_sde,karras,100,25,1024,camera,0.6246,0.6367,0.0121,,,,,,1,1
text2img,0,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p18_cfg5_st15_18_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p18_cfg5_st15_18_no_0.png,iconic:1.0;vintage:1.0,18,"camera aperture symbol doubling as flower petals, coral coloration",dpmpp_2m_sde,karras,100,15,1024,camera,0.6218,0.6269,0.0051,,,,,,1,1
text2img,1,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p18_cfg5_st15_18_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p18_cfg5_st15_18_no_1.png,iconic:1.0;vintage:1.0,18,"camera aperture symbol doubling as flower petals, coral coloration",dpmpp_2m_sde,karras,100,15,1024,camera,0.6348,0.6188,-0.0160,,,,,,1,1
text2img,2,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p18_cfg5_st15_18_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p18_cfg5_st15_18_no_2.png,iconic:1.0;vintage:1.0,18,"camera aperture symbol doubling as flower petals, coral coloration",dpmpp_2m_sde,karras,100,15,1024,camera,0.6459,0.6329,-0.0130,,,,,,1,1
text2img,3,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p18_cfg5_st15_18_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p18_cfg5_st15_18_no_3.png,iconic:1.0;vintage:1.0,18,"camera aperture symbol doubling as flower petals, coral coloration",dpmpp_2m_sde,karras,100,15,1024,camera,0.6256,0.6409,0.0153,,,,,,1,1
text2img,0,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p18_cfg5_st20_18_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p18_cfg5_st20_18_no_0.png,iconic:1.0;vintage:1.0,18,"camera aperture symbol doubling as flower petals, coral coloration",dpmpp_2m_sde,karras,100,20,1024,camera,0.6395,0.6337,-0.0058,,,,,,1,1
