flow,batch_idx,cfg,height,image_path_lora,image_path_no,loras,prompt_idx,prompt_text,sampler,scheduler,seed,steps,width,expected_text,clip_similarity_no,clip_similarity_lora,clip_delta,ocr_text_no,ocr_text_lora,ocr_score_no,ocr_score_lora,ocr_delta,ocr_missing_no,ocr_missing_lora
text2img,2,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p25_cfg4_st20_25_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p25_cfg4_st20_25_no_2.png,wordmark:1.0;minimalistic:1.0,25,"text MOTION distressed rough texture, grunge rock feel",dpmpp_2m_sde,karras,100,20,1024,MOTION,0.6120,0.6072,-0.0048,,,,,,1,1
text2img,3,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p25_cfg4_st20_25_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p25_cfg4_st20_25_no_3.png,wordmark:1.0;minimalistic:1.0,25,"text MOTION distressed rough texture, grunge rock feel",dpmpp_2m_sde,karras,100,20,1024,MOTION,0.6190,0.6442,0.0252,,,,,,1,1
text2img,0,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p25_cfg4_st25_25_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p25_cfg4_st25_25_no_0.png,wordmark:1.0;minimalistic:1.0,25,"text MOTION distressed rough texture, grunge rock feel",dpmpp_2m_sde,karras,100,25,1024,MOTION,0.6226,0.6192,-0.0034,,,,,,1,1
text2img,1,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p25_cfg4_st25_25_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p25_cfg4_st25_25_no_1.png,wordmark:1.0;minimalistic:1.0,25,"text MOTION distressed rough texture, grunge rock feel",dpmpp_2m_sde,karras,100,25,1024,MOTION,0.6228,0.6256,0.0027,,,,,,1,1
text2img,2,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p25_cfg4_st25_25_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p25_cfg4_st25_25_no_2.png,wordmark:1.0;minimalistic:1.0,25,"text MOTION distressed rough texture, grunge rock feel",dpmpp_2m_sde,karras,100,25,1024,MOTION,0.5952,0.6056,0.0104,,,,,,1,1
text2img,3,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p25_cfg4_st25_25_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p25_cfg4_st25_25_no_3.png,wordmark:1.0;minimalistic:1.0,25,"text MOTION distressed rough texture, grunge rock feel",dpmpp_2m_sde,karras,100,25,1024,MOTION,0.5740,0.6536,0.0795,,,,,,1,1
text2img,0,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p25_cfg5_st15_25_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p25_cfg5_st15_25_no_0.png,wordmark:1.0;minimalistic:1.0,25,"text MOTION distressed rough texture, grunge rock feel",dpmpp_2m_sde,karras,100,15,1024,MOTION,0.6237,0.6320,0.0083,,,,,,1,1
text2img,1,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p25_cfg5_st15_25_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p25_cfg5_st15_25_no_1.png,wordmark:1.0;minimalistic:1.0,25,"text MOTION distressed rough texture, grunge rock feel",dpmpp_2m_sde,karras,100,15,1024,MOTION,0.6288,0.6095,-0.0193,,,,,,1,1
text2img,2,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p25_cfg5_st15_25_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p25_cfg5_st15_25_no_2.png,wordmark:1.0;minimalistic:1.0,25,"text MOTION distressed rough texture, grunge rock feel",dpmpp_2m_sde,karras,100,15,1024,MOTION,0.6055,0.6376,0.0321,,,,,,1,1
text2img,3,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p25_cfg5_st15_25_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p25_cfg5_st15_25_no_3.png,wordmark:1.0;minimalistic:1.0,25,"text MOTION distressed rough texture, grunge rock feel",dpmpp_2m_sde,karras,100,15,1024,MOTION,0.6086,0.6257,0.0171,,,,,,1,1
text2img,0,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p25_cfg5_st20_25_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p25_cfg5_st20_25_no_0.png,wordmark:1.0;minimalistic:1.0,25,"text MOTION distressed rough texture, grunge rock feel",dpmpp_2m_sde,karras,100,20,1024,MOTION,0.6314,0.6251,-0.0063,,,,,,1,1
text2img,1,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p25_cfg5_st20_25_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p25_cfg5_st20_25_no_1.png,wordmark:1.0;minimalistic:1.0,25,"text MOTION distressed rough texture, grunge rock feel",dpmpp_2m_sde,karras,100,20,1024,MOTION,0.6136,0.6091,-0.0045,,,,,,1,1
text2img,2,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p25_cfg5_st20_25_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p25_cfg5_st20_25_no_2.png,wordmark:1.0;minimalistic:1.0,25,"text MOTION distressed rough texture, grunge rock feel",dpmpp_2m_sde,karras,100,20,1024,MOTION,0.6094,0.6157,0.0063,,,,,,1,1
text2img,3,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p25_cfg5_st20_25_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p25_cfg5_st20_25_no_3.png,wordmark:1.0;minimalistic:1.0,25,"text MOTION distressed rough texture, grunge rock feel",dpmpp_2m_sde,karras,100,20,1024,MOTION,0.6268,0.6281,0.0013,,,,,,1,1
text2img,0,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p25_cfg5_st25_25_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p25_cfg5_st25_25_no_0.png,wordmark:1.0;minimalistic:1.0,25,"text MOTION distressed rough texture, grunge rock feel",dpmpp_2m_sde,karras,100,25,1024,MOTION,0.6280,0.6205,-0.0075,,,,,,1,1
text2img,1,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p25_cfg5_st25_25_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p25_cfg5_st25_25_no_1.png,wordmark:1.0;minimalistic:1.0,25,"text MOTION distressed rough texture, grunge rock feel",dpmpp_2m_sde,karras,100,25,1024,MOTION,0.6294,0.6115,-0.0180,,,,,,1,1
text2img,2,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p25_cfg5_st25_25_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p25_cfg5_st25_25_no_2.png,wordmark:1.0;minimalistic:1.0,25,"text MOTION distressed rough texture, grunge rock feel",dpmpp_2m_sde,karras,100,25,1024,MOTION,0.6132,0.6074,-0.0058,,,,,,1,1
text2img,3,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p25_cfg5_st25_25_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p25_cfg5_st25_25_no_3.png,wordmark:1.0;minimalistic:1.0,25,"text MOTION distressed rough texture, grunge rock feel",dpmpp_2m_sde,karras,100,25,1024,MOTION,0.5839,0.6164,0.0325,,,,,,1,1
text2img,0,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p25_cfg6_st15_25_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p25_cfg6_st15_25_no_0.png,wordmark:1.0;minimalistic:1.0,25,"text MOTION distressed rough texture, grunge rock feel",dpmpp_2m_sde,karras,100,15,1024,MOTION,0.6131,0.6106,-0.0025,,,,,,1,1
text2img,1,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p25_cfg6_st15_25_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p25_cfg6_st15_25_no_1.png,wordmark:1.0;minimalistic:1.0,25,"text MOTION distressed rough texture, grunge rock feel",dpmpp_2m_sde,karras,100,15,1024,MOTION,0.6147,0.6165,0.0018,,,,,,1,1
text2img,2,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p25_cfg6_st15_25_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p25_cfg6_st15_25_no_2.png,wordmark:1.0;minimalistic:1.0,25,"text MOTION distressed rough texture, grunge rock feel",dpmpp_2m_sde,karras,100,15,1024,MOTION,0.6148,0.6355,0.0207,,,,,,1,1
text2img,3,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p25_cfg6_st15_25_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p25_cfg6_st15_25_no_3.png,wordmark:1.0;minimalistic:1.0,25,"text MOTION distressed rough texture, grunge rock feel",dpmpp_2m_sde,karras,100,15,1024,MOTION,0.6100,0.6347,0.0247,,,,,,1,1
text2img,0,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p25_cfg6_st20_25_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p25_cfg6_st20_25_no_0.png,wordmark:1.0;minimalistic:1.0,25,"text MOTION distressed rough texture, grunge rock feel",dpmpp_2m_sde,karras,100,20,1024,MOTION,0.6204,0.6120,-0.0083,,,,,,1,1
text2img,1,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p25_cfg6_st20_25_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p25_cfg6_st20_25_no_1.png,wordmark:1.0;minimalistic:1.0,25,"text MOTION distressed rough texture, grunge rock feel",dpmpp_2m_sde,karras,100,20,1024,MOTION,0.6273,0.6246,-0.0027,,,,,,1,1
text2img,2,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p25_cfg6_st20_25_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p25_cfg6_st20_25_no_2.png,wordmark:1.0;minimalistic:1.0,25,"text MOTION distressed rough texture, grunge rock feel",dpmpp_2m_sde,karras,100,20,1024,MOTION,0.5951,0.6111,0.0160,1 fer] a,"ie

Dperi<: ""aes",0.0000,-1.0000,-1.0000,0,0
text2img,3,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p25_cfg6_st20_25_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p25_cfg6_st20_25_no_3.png,wordmark:1.0;minimalistic:1.0,25,"text MOTION distressed rough texture, grunge rock feel",dpmpp_2m_sde,karras,100,20,1024,MOTION,0.6096,0.6278,0.0182,,,,,,1,1
text2img,0,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p25_cfg6_st25_25_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p25_cfg6_st25_25_no_0.png,wordmark:1.0;minimalistic:1.0,25,"text MOTION distressed rough texture, grunge rock feel",dpmpp_2m_sde,karras,100,25,1024,MOTION,0.6298,0.6223,-0.0074,,,,,,1,1
text2img,1,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p25_cfg6_st25_25_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p25_cfg6_st25_25_no_1.png,wordmark:1.0;minimalistic:1.0,25,"text MOTION distressed rough texture, grunge rock feel",dpmpp_2m_sde,karras,100,25,1024,MOTION,0.6121,0.6187,0.0066,,,,,,1,1
text2img,2,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p25_cfg6_st25_25_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p25_cfg6_st25_25_no_2.png,wordmark:1.0;minimalistic:1.0,25,"text MOTION distressed rough texture, grunge rock feel",dpmpp_2m_sde,karras,100,25,1024,MOTION,0.5989,0.6081,0.0092,,,,,,1,1
text2img,3,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p25_cfg6_st25_25_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p25_cfg6_st25_25_no_3.png,wordmark:1.0;minimalistic:1.0,25,"text MOTION distressed rough texture, grunge rock feel",dpmpp_2m_sde,karras,100,25,1024,MOTION,0.5841,0.6229,0.0388,,,,,,1,1
text2img,0,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p26_cfg4_st15_26_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p26_cfg4_st15_26_no_0.png,wordmark:1.0;minimalistic:1.0,26,"text LYRIC high‑contrast didone serif, fashion magazine vibe",dpmpp_2m_sde,karras,100,15,1024,LYRIC,0.6082,0.5962,-0.0120,,,,,,1,1
text2img,1,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p26_cfg4_st15_26_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p26_cfg4_st15_26_no_1.png,wordmark:1.0;minimalistic:1.0,26,"text LYRIC high‑contrast didone serif, fashion magazine vibe",dpmpp_2m_sde,karras,100,15,1024,LYRIC,0.6107,0.6127,0.0020,,,,,,1,1
text2img,2,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p26_cfg4_st15_26_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p26_cfg4_st15_26_no_2.png,wordmark:1.0;minimalistic:1.0,26,"text LYRIC high‑contrast didone serif, fashion magazine vibe",dpmpp_2m_sde,karras,100,15,1024,LYRIC,0.6270,0.5994,-0.0276,,,,,,1,1
text2img,3,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p26_cfg4_st15_26_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p26_cfg4_st15_26_no_3.png,wordmark:1.0;minimalistic:1.0,26,"text LYRIC high‑contrast didone serif, fashion magazine vibe",dpmpp_2m_sde,karras,100,15,1024,LYRIC,0.6194,0.6186,-0.0007,,,,,,1,1
text2img,0,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p26_cfg4_st20_26_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p26_cfg4_st20_26_no_0.png,wordmark:1.0;minimalistic:1.0,26,"text LYRIC high‑contrast didone serif, fashion magazine vibe",dpmpp_2m_sde,karras,100,20,1024,LYRIC,0.6164,0.6067,-0.0097,,,,,,1,1
text2img,1,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p26_cfg4_st20_26_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p26_cfg4_st20_26_no_1.png,wordmark:1.0;minimalistic:1.0,26,"text LYRIC high‑contrast didone serif, fashion magazine vibe",dpmpp_2m_sde,karras,100,20,1024,LYRIC,0.5972,0.5975,0.0003,,,,,,1,1
text2img,2,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p26_cfg4_st20_26_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p26_cfg4_st20_26_no_2.png,wordmark:1.0;minimalistic:1.0,26,"text LYRIC high‑contrast didone serif, fashion magazine vibe",dpmpp_2m_sde,karras,100,20,1024,LYRIC,0.6262,0.5990,-0.0271,,,,,,1,1
text2img,3,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p26_cfg4_st20_26_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p26_cfg4_st20_26_no_3.png,wordmark:1.0;minimalistic:1.0,26,"text LYRIC high‑contrast didone serif, fashion magazine vibe",dpmpp_2m_sde,karras,100,20,1024,LYRIC,0.6258,0.6114,-0.0144,,,,,,1,1
text2img,0,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p26_cfg4_st25_26_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p26_cfg4_st25_26_no_0.png,wordmark:1.0;minimalistic:1.0,26,"text LYRIC high‑contrast didone serif, fashion magazine vibe",dpmpp_2m_sde,karras,100,25,1024,LYRIC,0.6116,0.6009,-0.0107,,,,,,1,1
text2img,1,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p26_cfg4_st25_26_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p26_cfg4_st25_26_no_1.png,wordmark:1.0;minimalistic:1.0,26,"text LYRIC high‑contrast didone serif, fashion magazine vibe",dpmpp_2m_sde,karras,100,25,1024,LYRIC,0.6123,0.6079,-0.0044,,,,,,1,1
text2img,2,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p26_cfg4_st25_26_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p26_cfg4_st25_26_no_2.png,wordmark:1.0;minimalistic:1.0,26,"text LYRIC high‑contrast didone serif, fashion magazine vibe",dpmpp_2m_sde,karras,100,25,1024,LYRIC,0.6294,0.5970,-0.0324,"OG

EASHIit-

~ a",,-1.2000,,,0,1
text2img,3,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p26_cfg4_st25_26_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p26_cfg4_st25_26_no_3.png,wordmark:1.0;minimalistic:1.0,26,"text LYRIC high‑contrast didone serif, fashion magazine vibe",dpmpp_2m_sde,karras,100,25,1024,LYRIC,0.6160,0.6124,-0.0037,,,,,,1,1
text2img,0,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p26_cfg5_st15_26_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p26_cfg5_st15_26_no_0.png,wordmark:1.0;minimalistic:1.0,26,"text LYRIC high‑contrast didone serif, fashion magazine vibe",dpmpp_2m_sde,karras,100,15,1024,LYRIC,0.6087,0.5976,-0.0111,"Challuby
Verecl finer",,-2.0000,,,0,1
text2img,1,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p26_cfg5_st15_26_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p26_cfg5_st15_26_no_1.png,wordmark:1.0;minimalistic:1.0,26,"text LYRIC high‑contrast didone serif, fashion magazine vibe",dpmpp_2m_sde,karras,100,15,1024,LYRIC,0.6052,0.6049,-0.0002,,,,,,1,1
text2img,2,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p26_cfg5_st15_26_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p26_cfg5_st15_26_no_2.png,wordmark:1.0;minimalistic:1.0,26,"text LYRIC high‑contrast didone serif, fashion magazine vibe",dpmpp_2m_sde,karras,100,15,1024,LYRIC,0.6126,0.5940,-0.0186,,,,,,1,1
text2img,3,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p26_cfg5_st15_26_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p26_cfg5_st15_26_no_3.png,wordmark:1.0;minimalistic:1.0,26,"text LYRIC high‑contrast didone serif, fashion magazine vibe",dpmpp_2m_sde,karras,100,15,1024,LYRIC,0.6255,0.6049,-0.0207,,,,,,1,1
text2img,0,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p26_cfg5_st20_26_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p26_cfg5_st20_26_no_0.png,wordmark:1.0;minimalistic:1.0,26,"text LYRIC high‑contrast didone serif, fashion magazine vibe",dpmpp_2m_sde,karras,100,20,1024,LYRIC,0.6107,0.6049,-0.0058,,,,,,1,1
text2img,1,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p26_cfg5_st20_26_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p26_cfg5_st20_26_no_1.png,wordmark:1.0;minimalistic:1.0,26,"text LYRIC high‑contrast didone serif, fashion magazine vibe",dpmpp_2m_sde,karras,100,20,1024,LYRIC,0.5996,0.6024,0.0028,,,,,,1,1
text2img,2,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p26_cfg5_st20_26_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p26_cfg5_st20_26_no_2.png,wordmark:1.0;minimalistic:1.0,26,"text LYRIC high‑contrast didone serif, fashion magazine vibe",dpmpp_2m_sde,karras,100,20,1024,LYRIC,0.6183,0.5991,-0.0192,,,,,,1,1
text2img,3,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p26_cfg5_st20_26_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p26_cfg5_st20_26_no_3.png,wordmark:1.0;minimalistic:1.0,26,"text LYRIC high‑contrast didone serif, fashion magazine vibe",dpmpp_2m_sde,karras,100,20,1024,LYRIC,0.6174,0.6114,-0.0060,,,,,,1,1
text2img,0,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p26_cfg5_st25_26_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p26_cfg5_st25_26_no_0.png,wordmark:1.0;minimalistic:1.0,26,"text LYRIC high‑contrast didone serif, fashion magazine vibe",dpmpp_2m_sde,karras,100,25,1024,LYRIC,0.6051,0.6080,0.0029,,,,,,1,1
text2img,1,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p26_cfg5_st25_26_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p26_cfg5_st25_26_no_1.png,wordmark:1.0;minimalistic:1.0,26,"text LYRIC high‑contrast didone serif, fashion magazine vibe",dpmpp_2m_sde,karras,100,25,1024,LYRIC,0.6172,0.6019,-0.0153,,,,,,1,1
text2img,2,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p26_cfg5_st25_26_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p26_cfg5_st25_26_no_2.png,wordmark:1.0;minimalistic:1.0,26,"text LYRIC high‑contrast didone serif, fashion magazine vibe",dpmpp_2m_sde,karras,100,25,1024,LYRIC,0.6228,0.6015,-0.0213,"z
Aas

ARM",,-0.4000,,,0,1
text2img,3,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p26_cfg5_st25_26_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p26_cfg5_st25_26_no_3.png,wordmark:1.0;minimalistic:1.0,26,"text LYRIC high‑contrast didone serif, fashion magazine vibe",dpmpp_2m_sde,karras,100,25,1024,LYRIC,0.6148,0.6075,-0.0073,,,,,,1,1
text2img,0,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p26_cfg6_st15_26_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p26_cfg6_st15_26_no_0.png,wordmark:1.0;minimalistic:1.0,26,"text LYRIC high‑contrast didone serif, fashion magazine vibe",dpmpp_2m_sde,karras,100,15,1024,LYRIC,0.6166,0.6057,-0.0109,,,,,,1,1
text2img,1,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p26_cfg6_st15_26_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p26_cfg6_st15_26_no_1.png,wordmark:1.0;minimalistic:1.0,26,"text LYRIC high‑contrast didone serif, fashion magazine vibe",dpmpp_2m_sde,karras,100,15,1024,LYRIC,0.6088,0.6032,-0.0056,,,,,,1,1
text2img,2,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p26_cfg6_st15_26_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p26_cfg6_st15_26_no_2.png,wordmark:1.0;minimalistic:1.0,26,"text LYRIC high‑contrast didone serif, fashion magazine vibe",dpmpp_2m_sde,karras,100,15,1024,LYRIC,0.6222,0.6048,-0.0174,"/

DSDBIOLIO",,-0.8000,,,0,1
text2img,3,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p26_cfg6_st15_26_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p26_cfg6_st15_26_no_3.png,wordmark:1.0;minimalistic:1.0,26,"text LYRIC high‑contrast didone serif, fashion magazine vibe",dpmpp_2m_sde,karras,100,15,1024,LYRIC,0.6261,0.6102,-0.0159,,,,,,1,1
text2img,0,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p26_cfg6_st20_26_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p26_cfg6_st20_26_no_0.png,wordmark:1.0;minimalistic:1.0,26,"text LYRIC high‑contrast didone serif, fashion magazine vibe",dpmpp_2m_sde,karras,100,20,1024,LYRIC,0.6116,0.6089,-0.0026,"AXIO, oi

NEAOARO",,-1.6000,,,0,1
